"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-04-24","2.6"," 0821"," 0940","0.0","0.0","0.0","12.8","19.4","5.6",,"  360","  360","6.7","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-04-25","3.6"," 1519"," 1518","16.8","0.0","0.0","8.9","12.8","4.4",,"   70","   70","9.8","12.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-04-26","1.8"," 2329"," 0939","0.0","0.0","0.0","7.8","12.8","2.2",,"  160","   30","4.5","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-04-27","2.6"," 0108"," 0108","1.0","0.0","0.0","8.9","10.6","7.2",,"  130","  140","4.9","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-04-28","2.1"," 1907"," 1626","0.0","0.0","0.0","12.2","15.6","8.3",,"  100","  120","4.9","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-04-29","2.0"," 1402"," 1333","0.0","0.0","0.0","14.4","21.1","7.2",,"  310","   20","6.7","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-04-30","3.3"," 1301"," 1618","0.0","0.0","0.0","13.9","21.1","6.1",,"  340","  280","9.4","12.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-01","2.7"," 1535"," 1348","0.0","0.0","0.0","12.8","22.2","3.3",,"  120","  130","7.2","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-02","3.1"," 0925"," 0924","0.8","0.0","0.0","15.6","21.7","8.9",,"  320","  310","8.9","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-03","2.6"," 1617"," 1437","0.0","0.0","0.0","13.9","22.2","5.0",,"  130","  130","7.2","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-04","2.5"," 1527"," 1507","0.0","0.0","0.0","16.7","24.4","8.3",,"  120","  130","7.2","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-05","3.1"," 1740"," 1739","0.0","0.0","0.0","22.2","30.0","13.9",,"  260","  260","8.0","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-06","2.4"," 1432"," 0942","0.0","0.0","0.0","24.4","31.1","17.8",,"  260","  340","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-07","2.8"," 1538"," 1508","0.0","0.0","0.0","25.6","33.3","17.2",,"  240","  200","6.7","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-08","2.2"," 1414"," 1412","0.0","0.0","0.0","26.7","33.3","20.0",,"  220","  240","6.3","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-09","3.5"," 1330"," 1325","0.0","0.0","0.0","25.6","32.2","18.9",,"  230","  230","7.2","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-10","4.0"," 1609"," 1609","3.3","0.0","0.0","22.2","31.1","13.3",,"  300","  300","13.4","17.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-11","3.9"," 1117"," 1321","0.0","0.0","0.0","17.2","25.6","8.9",,"  280","  280","8.0","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-12","2.3"," 1402"," 1400","0.0","0.0","0.0","22.8","31.1","13.9",,"  210","  210","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-13","3.2"," 1829"," 1825","16.8","0.0","0.0","25.0","33.3","16.7",,"  330","  290","13.9","17.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-14","3.7"," 1615"," 1455","0.0","0.0","0.0","18.3","23.3","12.8",,"  260","  320","8.9","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-15","2.1"," 1334"," 1409","0.0","0.0","0.0","13.9","20.0","7.2",,"  280","  320","7.2","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-16","2.3"," 1416"," 1302","0.0","0.0","0.0","13.9","22.2","5.0",,"  220","  230","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-17","2.0"," 1512"," 1336","0.8","0.0","0.0","17.8","23.9","11.1",,"  140","  110","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-18","4.2"," 1424"," 1618","0.0","0.0","0.0","22.8","29.4","15.6",,"  210","  210","9.8","12.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-19","3.9"," 2015"," 2022","7.4","0.0","0.0","18.9","24.4","13.3",,"   80","   80","9.8","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-20","4.2"," 0716"," 0713","0.8","0.0","0.0","12.8","13.3","12.2",,"   80","   70","6.7","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-21","2.2"," 2203"," 1923","4.8","0.0","0.0","15.6","17.8","12.8",,"  120","  100","4.0","4.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-22","2.8"," 0932"," 0931","14.7","0.0","0.0","15.0","15.6","13.9",,"   80","   80","10.3","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-23","3.0"," 1600"," 1621","0.0","0.0","0.0","16.7","20.6","12.8",,"  140","  140","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-24","3.0"," 1503"," 1502","2.0","0.0","0.0","22.2","28.3","15.6",,"  310","  300","12.5","17.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-25","3.7"," 1518"," 0757","0.0","0.0","0.0","17.8","23.9","11.7",,"  270","  300","8.0","11.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-26","3.1"," 1416"," 1511","0.0","0.0","0.0","18.3","25.0","11.1",,"  280","  310","8.0","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-27","2.1"," 0901"," 0701","3.3","0.0","0.0","15.6","18.3","12.2",,"   60","   50","5.8","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-28","3.0"," 2024"," 2024","17.0","0.0","0.0","13.9","15.6","12.2",,"   60","   50","6.7","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-29","5.4"," 1539"," 1626","0.0","0.0","0.0","15.6","19.4","11.1",,"   60","   70","8.9","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-30","4.5"," 1041"," 0247","0.0","0.0","0.0","13.9","17.8","9.4",,"   70","   60","8.9","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-05-31","1.4"," 1627"," 1404","0.0","0.0","0.0","15.0","21.1","8.9",,"   80","   90","4.9","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-01","1.8"," 1332"," 1420","0.0","0.0","0.0","21.7","31.1","11.7",,"  330","   10","5.8","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-02","3.8"," 1805"," 1804","5.6","0.0","0.0","26.7","33.3","19.4",,"  230","  240","14.8","18.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-03","3.5"," 0841"," 0840","0.0","0.0","0.0","18.3","23.9","12.8",,"   20","   20","7.6","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-04","2.1"," 1310"," 1309","0.0","0.0","0.0","16.7","22.2","11.1",,"  120","  120","4.9","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-05","4.7"," 1503"," 1509","3.3","0.0","0.0","17.8","20.6","14.4",,"   90","   90","8.0","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-06","4.3"," 2130"," 2246","9.9","0.0","0.0","16.1","17.8","14.4",,"  300","   10","7.6","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-07","3.5"," 1430"," 1321","0.0","0.0","0.0","19.4","25.0","13.3",,"  270","  290","8.0","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-08","3.2"," 1540"," 1505","0.0","0.0","0.0","20.6","27.8","13.3",,"  220","  210","7.6","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-09","3.2"," 1430"," 1210","0.0","0.0","0.0","23.9","31.1","16.7",,"  250","  270","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-10","2.5"," 1641"," 1707","0.0","0.0","0.0","26.1","33.3","18.3",,"  220","  210","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-11","3.0"," 1611"," 1435","0.0","0.0","0.0","28.3","35.0","21.1",,"  260","  270","7.2","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-12","2.9"," 2245"," 0934","0.0","0.0","0.0","27.8","33.3","21.1",,"   90","  350","7.2","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-13","4.3"," 0247"," 0246","6.1","0.0","0.0","18.9","21.1","16.7",,"   70","   60","6.7","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-14","3.7"," 2018"," 2048","0.3","0.0","0.0","18.3","20.0","16.7",,"  100","  100","6.3","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-15","2.7"," 1928"," 1928","18.8","0.0","0.0","23.3","28.9","17.8",,"  250","  250","13.4","15.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-16","3.5"," 1644"," 1722","0.0","0.0","0.0","25.0","29.4","20.0",,"  210","  210","7.2","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-17","3.8"," 1217"," 1642","0.8","0.0","0.0","27.2","31.7","22.8",,"  280","  280","7.6","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-18","2.5"," 1657"," 1656","41.4","0.0","0.0","26.7","31.7","21.7",,"  280","  270","13.0","15.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-19","2.1"," 0734"," 1804","0.5","0.0","0.0","18.9","22.8","14.4",,"  350","   10","4.5","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-20","1.9"," 1555"," 1558","0.0","0.0","0.0","20.0","27.8","12.2",,"  160","  150","4.9","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-21","4.0"," 2142"," 2141","8.6","0.0","0.0","23.3","28.9","17.2",,"  310","  310","14.8","20.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-22","3.5"," 1456"," 1513","2.0","0.0","0.0","25.6","30.0","21.1",,"  290","  260","8.0","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-23","2.5"," 1401"," 1400","0.0","0.0","0.0","23.9","29.4","18.3",,"  300","  290","7.2","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-24","2.2"," 1513"," 1512","0.0","0.0","0.0","23.9","30.0","17.2",,"  140","  140","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-25","4.0"," 1221"," 1221","1.0","0.0","0.0","27.8","32.2","22.8",,"  210","  200","7.6","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-26","2.1"," 0012"," 0011","25.7","0.0","0.0","26.7","31.7","21.1",,"  230","  230","11.2","13.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-27","3.0"," 2036"," 2035","9.7","0.0","0.0","25.6","29.4","21.7",,"  160","  170","7.6","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-28","1.2"," 2202"," 1738","1.8","0.0","0.0","22.2","23.9","20.6",,"   10","  360","3.1","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-29","1.4"," 1658"," 1656","5.3","0.0","0.0","22.8","27.2","17.8",,"   70","   50","6.7","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-06-30","2.5"," 1131"," 1418","0.0","0.0","0.0","20.6","26.7","14.4",,"  300","  320","7.2","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-01","1.7"," 1807"," 1412","0.0","0.0","0.0","21.7","28.3","15.0",,"  130","  350","4.0","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-02","2.1"," 1643"," 1225","0.0","0.0","0.0","22.2","29.4","15.0",,"  160","  210","4.5","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-03","2.3"," 2213"," 1510","13.7","0.0","0.0","26.1","31.7","20.0",,"  280","  200","6.3","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-04","2.1"," 1619"," 1407","1.0","0.0","0.0","25.6","29.4","21.7",,"  270","  200","4.9","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-05","2.1"," 1647"," 1724","0.0","0.0","0.0","23.9","29.4","17.8",,"  280","  310","4.9","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-06","2.8"," 0729"," 0646","0.0","0.0","0.0","22.8","28.3","17.2",,"   40","   30","5.8","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-07","3.8"," 0312"," 0311","0.3","0.0","0.0","22.2","26.7","17.8",,"  360","  350","8.0","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-08","2.3"," 1234"," 1233","0.0","0.0","0.0","18.9","26.1","11.7",,"  300","  320","6.3","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-09","2.3"," 1416"," 1416","0.0","0.0","0.0","23.3","31.1","15.6",,"  260","  240","6.7","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-10","3.7"," 1643"," 1642","1.8","0.0","0.0","27.2","32.8","21.7",,"  280","  280","13.0","16.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-11","2.1"," 0633"," 0703","0.0","0.0","0.0","22.8","27.2","18.3",,"   50","   50","7.2","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-12","2.7"," 0804"," 0743","0.0","0.0","0.0","22.8","28.9","16.7",,"   40","   50","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-13","1.2"," 1216"," 1213","3.8","0.0","0.0","21.1","26.1","15.6",,"  250","  240","5.8","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-14","2.5"," 2204"," 2202","19.1","0.0","0.0","23.3","28.9","17.8",,"  240","  230","8.0","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-15","2.0"," 1639"," 1641","6.6","0.0","0.0","21.7","25.6","17.8",,"  100","   70","6.7","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-16","1.5"," 1538"," 1545","0.0","0.0","0.0","21.7","26.1","16.7",,"   90","  110","5.8","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-17","1.5"," 1455"," 1759","0.0","0.0","0.0","22.2","28.3","16.1",,"  300","  340","5.8","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-18","2.7"," 1204"," 1203","0.0","0.0","0.0","25.6","31.7","19.4",,"  270","  260","8.0","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-19","3.7"," 1616"," 1103","16.8","0.0","0.0","21.1","25.6","16.7",,"   70","   40","6.3","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-20","2.3"," 1501"," 0938","0.5","0.0","0.0","21.1","26.1","16.1",,"  300","  360","6.3","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-21","1.9"," 2023"," 2322","2.5","0.0","0.0","22.2","27.8","16.1",,"  300","  330","6.3","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-22","1.6"," 1704"," 1704","0.0","0.0","0.0","22.2","27.8","16.7",,"  240","  230","7.2","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-23","2.0"," 1041"," 0839","0.0","0.0","0.0","21.1","26.1","15.6",,"   80","   30","4.5","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-24","2.3"," 0907"," 1957","3.8","0.0","0.0","20.0","22.2","17.8",,"   10","   10","4.0","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-25","3.0"," 1431"," 1440","0.0","0.0","0.0","20.6","25.0","16.1",,"   70","   70","7.2","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-26","3.2"," 0939"," 2108","44.2","0.0","0.0","20.0","21.1","18.9",,"   30","   10","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-27","1.4"," 1206"," 1034","1.3","0.0","0.0","22.8","25.6","19.4",,"  310","  280","3.6","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-28","2.5"," 1955"," 1958","14.0","0.0","0.0","23.3","28.3","18.3",,"  300","  270","7.2","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-29","1.5"," 1259"," 0845","0.0","0.0","0.0","22.8","27.8","17.2",,"   90","  100","4.5","5.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-30","0.4"," 1224"," 1224","9.7","0.0","0.0","26.1","28.9","22.8",,"  160","  170","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-07-31","1.6"," 1533"," 1532","4.3","0.0","0.0","26.1","30.0","21.7",,"  110","  120","6.3","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-01","2.3"," 1855"," 1848","2.0","0.0","0.0","26.1","30.0","21.7",,"  240","  230","9.8","13.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-02","2.5"," 2045"," 2034","0.8","0.0","0.0","25.6","29.4","21.7",,"  170","  140","5.8","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-03","2.7"," 1516"," 1515","1.8","0.0","0.0","25.0","28.3","21.1",,"  150","  160","4.9","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-04","1.7"," 1340"," 1340","4.6","0.0","0.0","23.9","28.3","19.4",,"  290","  280","10.7","14.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-05","2.1"," 0911"," 0929","0.0","0.0","0.0","21.7","26.7","16.1",,"   40","   50","5.8","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-06","1.6"," 1226"," 1221","6.1","0.0","0.0","20.0","23.9","16.1",,"  170","  170","7.2","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-07","3.1"," 1602"," 1601","6.6","0.0","0.0","28.3","33.3","22.8",,"  290","  280","8.9","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-08","2.9"," 1405"," 1405","0.0","0.0","0.0","26.7","31.1","21.7",,"  240","  240","7.2","8.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-09","3.4"," 2108"," 2107","4.1","0.0","0.0","27.2","31.7","22.2",,"  230","  230","7.2","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-10","2.4"," 0148"," 0148","0.0","0.0","0.0","26.7","31.1","21.7",,"  290","  290","7.2","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-11","2.3"," 1521"," 1533","0.0","0.0","0.0","25.0","30.0","20.0",,"  280","  300","6.7","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-12","3.8"," 1823"," 1821","0.0","0.0","0.0","23.3","27.2","18.9",,"   60","   60","9.4","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2000-08-13","4.3"," 0935"," 0932","0.3","0.0","0.0","21.7","23.9","18.9",,"   40","   50","7.6","10.3"
