"date_site","date","sites","temp_95","wb_temp_95","heat_index_95","rel_hum_95","temp_max","wb_temp_max","heat_index_max","rel_hum_max","temp_mn","wb_temp_mn","heat_index_mn","rel_hum_mn","temp_05","wb_temp_05","heat_index_05","rel_hum_05","habitat","location","date_orig","month","day","year","ext_95"
"2024-06-07_NEON019_N19",2024-06-07,"NEON019_N19",26.3888888888889,22.45,28.1527777777778,99.3,26.6111111111111,23,28.8888888888889,99.8,23.7425925925926,20.9061728395062,24.7567901234568,78.8211111111111,19.8333333333333,18.55,20.7777777777778,62.74,"forest","exurban","2024-06-07",6,7,2024,0
"2024-06-07_Open_SMO9",2024-06-07,"Open_SMO9",29.9194444444444,19.2777777777778,28.6722222222222,83.88,30.6666666666667,19.7777777777778,29.8888888888889,88.2,26.2635802469136,17.5808641975309,25.4166666666667,45.0411111111111,19.525,14.6361111111111,19.8277777777778,29.79,"open","urban","2024-06-07",6,7,2024,0
"2024-06-07_Open1_SLO1",2024-06-07,"Open1_SLO1",32.4444444444444,22.8388888888889,34.7638888888889,100,33.2777777777778,24.2222222222222,35.8888888888889,100,26.8191358024691,19.9228395061728,27.3722222222222,56.2655555555556,18.8111111111111,16.5388888888889,19.675,36.535,"open","urban","2024-06-07",6,7,2024,0
"2024-06-07_SweetHope_SH4",2024-06-07,"SweetHope_SH4",29.925,19.2527777777778,28.95,78.665,30.9444444444444,19.3888888888889,29.8888888888889,79.2,25.7283950617284,17.6901234567901,25.0327160493827,47.7911111111111,20.3472222222222,15.2777777777778,20.55,32.78,"open","urban","2024-06-07",6,7,2024,0
"2024-06-08_Classroom_SMC7",2024-06-08,"Classroom_SMC7",26.5555555555556,17.8888888888889,25.6111111111111,66.375,26.7222222222222,18.1111111111111,25.7777777777778,71.5,23.5179012345679,16.3475308641975,22.6938271604938,49.1711111111111,17.6444444444444,13.8888888888889,16.6861111111111,40.39,"forest","urban","2024-06-08",6,8,2024,0
"2024-06-08_Forest3_SLR3",2024-06-08,"Forest3_SLR3",29.6416666666667,19.2527777777778,29.2527777777778,78.095,30.3333333333333,20.2222222222222,30.2777777777778,79.9,24.4913580246914,17.3932098765432,23.9345679012346,51.6933333333333,16.3527777777778,14.05,15.9888888888889,37.225,"forest","urban","2024-06-08",6,8,2024,0
"2024-06-08_NEON007_N7",2024-06-08,"NEON007_N7",29.6416666666667,20.2527777777778,28.7777777777778,77.63,30.5,20.8888888888889,30.1111111111111,82.6,25.4308641975309,17.8475308641975,24.8617283950617,49.7355555555556,18.4472222222222,15.075,17.8361111111111,33.59,"open","exurban","2024-06-08",6,8,2024,0
"2024-06-08_NEON019_N19",2024-06-08,"NEON019_N19",25.8333333333333,21,26.1222222222222,84.785,26.2777777777778,21.2222222222222,26.8888888888889,86.4,22.7975308641975,18.8296296296296,23.0444444444444,70.2044444444444,16.9388888888889,15,16.7472222222222,51.95,"forest","exurban","2024-06-08",6,8,2024,0
"2024-06-08_Open_SMO9",2024-06-08,"Open_SMO9",28.8333333333333,17.7527777777778,27.5611111111111,64.485,29.2777777777778,18.3888888888889,28.2222222222222,68.8,24.6537037037037,16.3283950617284,23.5746913580247,44.14,17.6805555555556,13.6361111111111,16.625,33.09,"open","urban","2024-06-08",6,8,2024,0
"2024-06-08_Open1_SLO1",2024-06-08,"Open1_SLO1",30.7277777777778,19.8388888888889,30.5611111111111,89.445,31.5,20.7777777777778,32,91.9,25.6351851851852,17.9413580246914,25.191975308642,49.7877777777778,15.1527777777778,14.175,15.35,35.235,"open","urban","2024-06-08",6,8,2024,0
"2024-06-08_SweetHope_SH4",2024-06-08,"SweetHope_SH4",28.8333333333333,18.5611111111111,28.1111111111111,66,30.1111111111111,18.7777777777778,29.3888888888889,66.6,24.4518518518519,16.3395061728395,23.4827160493827,45.2388888888889,16.9333333333333,13.125,15.9888888888889,34.845,"open","urban","2024-06-08",6,8,2024,0
"2024-06-09_Classroom_SMC7",2024-06-09,"Classroom_SMC7",25.8638888888889,19.0611111111111,25.2777777777778,64.555,26.0555555555556,19.3888888888889,25.5,65.9,23.9296296296296,17.0765432098765,23.3179012345679,51.4866666666667,20.5555555555556,15.5,20.2777777777778,38.025,"forest","urban","2024-06-09",6,9,2024,0
"2024-06-09_Forest3_SLR3",2024-06-09,"Forest3_SLR3",28.5166666666667,21.2222222222222,29.45,69.255,29.1111111111111,21.8888888888889,30.7777777777778,71.4,24.991975308642,18.3012345679012,24.8549382716049,53.5588888888889,20.2166666666667,16.0388888888889,20.05,40.8,"forest","urban","2024-06-09",6,9,2024,0
"2024-06-09_NEON007_N7",2024-06-09,"NEON007_N7",28.8333333333333,20.7527777777778,29.4611111111111,82.26,29.3333333333333,21.2777777777778,29.8888888888889,87.2,25.266049382716,18.491975308642,25.1512345679012,53.7755555555556,19.8472222222222,15.8888888888889,19.7888888888889,38.2,"open","exurban","2024-06-09",6,9,2024,0
"2024-06-09_NEON019_N19",2024-06-09,"NEON019_N19",26.1972222222222,22.2777777777778,27.95,86.565,26.5555555555556,22.7222222222222,28.5,87.9,23.1166666666667,19.6475308641975,23.7808641975309,73.3344444444444,19.3583333333333,17.3888888888889,19.7222222222222,59.575,"forest","exurban","2024-06-09",6,9,2024,0
"2024-06-09_Open_SMO9",2024-06-09,"Open_SMO9",28.0361111111111,19.3888888888889,27.4611111111111,55.51,28.6666666666667,19.8888888888889,28.3888888888889,59.3,25.012962962963,17.0462962962963,24.2882716049383,45.7788888888889,21.4444444444444,14.8888888888889,21.1611111111111,35.58,"open","urban","2024-06-09",6,9,2024,0
"2024-06-09_Open1_SLO1",2024-06-09,"Open1_SLO1",31.8388888888889,23,34.3388888888889,71.665,32.7777777777778,24.6111111111111,37.2222222222222,79.1,25.6913580246914,18.758024691358,25.9543209876543,52.8588888888889,19.9027777777778,14.9388888888889,19.3777777777778,42.335,"open","urban","2024-06-09",6,9,2024,0
"2024-06-09_SweetHope_SH4",2024-06-09,"SweetHope_SH4",28.0555555555556,19.2638888888889,27.2777777777778,57.1,28.5555555555556,19.8888888888889,28.5,58.8,24.6765432098765,16.8203703703704,23.9407407407407,46.1433333333333,21.4444444444444,14.7166666666667,21,35.39,"open","urban","2024-06-09",6,9,2024,0
"2024-06-10_Classroom_SMC7",2024-06-10,"Classroom_SMC7",24.8888888888889,16.8888888888889,23.8388888888889,60.83,25.2222222222222,17.3888888888889,24.3888888888889,65.6,22.3808641975309,15.7956790123457,21.6302469135802,51.3066666666667,18.1361111111111,13.6361111111111,16.8277777777778,43.145,"forest","urban","2024-06-10",6,10,2024,0
"2024-06-10_Forest3_SLR3",2024-06-10,"Forest3_SLR3",28.3333333333333,18.2777777777778,27.3388888888889,77.61,29,18.6111111111111,28.2222222222222,80.5,23.3604938271605,16.7666666666667,22.7561728395062,53.4088888888889,16.2472222222222,13.8166666666667,15.8472222222222,37.145,"forest","urban","2024-06-10",6,10,2024,0
"2024-06-10_NEON007_N7",2024-06-10,"NEON007_N7",27.5055555555556,19.6527777777778,26.4,79.96,28.6666666666667,20.1111111111111,27.6111111111111,81.4,23.9962962962963,17.5388888888889,23.5098765432099,55.0177777777778,18.05,14.8277777777778,17.2972222222222,36.37,"open","exurban","2024-06-10",6,10,2024,0
"2024-06-10_NEON019_N19",2024-06-10,"NEON019_N19",25.1722222222222,20.2777777777778,25.0111111111111,87.955,25.8888888888889,20.6111111111111,25.7777777777778,88.5,21.8061728395062,18.358024691358,22.0320987654321,73.4744444444444,15.8888888888889,14.1666666666667,15.7777777777778,53.98,"forest","exurban","2024-06-10",6,10,2024,0
"2024-06-10_Open_SMO9",2024-06-10,"Open_SMO9",27.3694444444444,17.7777777777778,26.325,65.61,28.3333333333333,18.2777777777778,27.5,67.8,23.4537037037037,16.0148148148148,22.5549382716049,47.7177777777778,17.025,13.3777777777778,16.1611111111111,37.445,"open","urban","2024-06-10",6,10,2024,0
"2024-06-10_Open1_SLO1",2024-06-10,"Open1_SLO1",30.2083333333333,19.5,29.7777777777778,89.8,30.8333333333333,20.2222222222222,30.3888888888889,92.9,25.0327160493827,17.458024691358,24.5049382716049,49.9688888888889,14.1083333333333,13.3611111111111,14.3861111111111,34.3,"open","urban","2024-06-10",6,10,2024,0
"2024-06-10_SweetHope_SH4",2024-06-10,"SweetHope_SH4",25.0888888888889,16.6777777777778,23.7777777777778,65.7,26.8888888888889,18.2777777777778,26.2222222222222,66.6,22.2265917602996,15.4538077403246,21.3995006242197,50.2898876404494,16.8666666666667,13.1111111111111,15.9111111111111,41.54,"open","urban","2024-06-10",6,10,2024,0
"2024-06-11_Classroom_SMC7",2024-06-11,"Classroom_SMC7",21,15.5111111111111,20.5611111111111,70.7,21.6111111111111,15.7777777777778,21.3888888888889,71.6,19.5358024691358,14.6617283950617,18.8253086419753,60.0888888888889,16.9138888888889,13.6361111111111,16.2222222222222,52.98,"forest","urban","2024-06-11",6,11,2024,0
"2024-06-11_Forest3_SLR3",2024-06-11,"Forest3_SLR3",22.9194444444444,17.2527777777778,22.6222222222222,100,23.3888888888889,17.3888888888889,23,100,20.1746913580247,16.2296296296296,20.0666666666667,68.8955555555556,15.4694444444444,14.9888888888889,16.1111111111111,52.635,"forest","urban","2024-06-11",6,11,2024,0
"2024-06-11_NEON007_N7",2024-06-11,"NEON007_N7",24.6972222222222,17.3388888888889,23.7777777777778,95.07,25.3888888888889,17.7222222222222,24.2777777777778,98,21.3462962962963,16.229012345679,20.9166666666667,61.4122222222222,16.3222222222222,15.3888888888889,16.8277777777778,44.245,"open","exurban","2024-06-11",6,11,2024,0
"2024-06-11_NEON019_N19",2024-06-11,"NEON019_N19",22.1472222222222,18.3388888888889,22.3388888888889,100,23.7777777777778,20.6111111111111,23.7222222222222,100,19.6975308641975,17.0864197530864,19.9234567901235,78.4788888888889,15.7472222222222,15.6111111111111,16.3888888888889,65.56,"forest","exurban","2024-06-11",6,11,2024,0
"2024-06-11_Open_SMO9",2024-06-11,"Open_SMO9",23.1972222222222,15.8388888888889,22.3888888888889,69.81,23.8888888888889,16.3888888888889,23,72.1,20.4672839506173,14.8092592592593,19.7425925925926,55.67,16.8027777777778,13.5,16,43.315,"open","urban","2024-06-11",6,11,2024,0
"2024-06-11_Open1_SLO1",2024-06-11,"Open1_SLO1",26.3444444444444,18.8444444444444,26,100,27.0555555555556,19.7222222222222,26.6111111111111,100,21.2659176029963,16.7041198501873,21.0355805243446,65.1662921348315,15.7555555555556,14.1111111111111,16,48.6,"open","urban","2024-06-11",6,11,2024,0
"2024-06-11_SweetHope_SH4",2024-06-11,"SweetHope_SH4",22.7583333333333,15.9,22.1222222222222,69.955,23.3888888888889,16.3888888888889,22.7222222222222,70.6,19.7123456790123,14.4148148148148,18.9333333333333,57.41,16.2777777777778,13.05,15.5,46.8,"open","urban","2024-06-11",6,11,2024,0
"2024-06-12_Classroom_SMC7",2024-06-12,"Classroom_SMC7",25.0861111111111,17.7222222222222,24.1722222222222,82.52,25.4444444444444,18,24.5,84.7,21.9740740740741,16.2555555555556,21.4413580246914,57.3944444444444,15.5138888888889,13.6861111111111,15.3777777777778,44.935,"forest","urban","2024-06-12",6,12,2024,0
"2024-06-12_Forest3_SLR3",2024-06-12,"Forest3_SLR3",26.4916666666667,19.2777777777778,26.3138888888889,97.255,28.1111111111111,20.1111111111111,28.2777777777778,98.3,22.3098765432099,17.6808641975309,22.2679012345679,66.0555555555556,14.15,13.9277777777778,14.6861111111111,48.7,"forest","urban","2024-06-12",6,12,2024,0
"2024-06-12_NEON007_N7",2024-06-12,"NEON007_N7",26.3333333333333,19.2777777777778,25.7027777777778,90.11,27.3333333333333,19.5,26.7777777777778,97.9,23.4154320987654,17.5413580246914,23.0765432098765,58.08,14.7944444444444,13.8666666666667,15.0222222222222,43.9,"open","exurban","2024-06-12",6,12,2024,0
"2024-06-12_NEON019_N19",2024-06-12,"NEON019_N19",23.7777777777778,19.8888888888889,24.1111111111111,97.91,23.9444444444444,20,24.2777777777778,98.6,20.7030864197531,18.1555555555556,21.1635802469136,79.7811111111111,13.3277777777778,13.2166666666667,13.7972222222222,65.045,"forest","exurban","2024-06-12",6,12,2024,0
"2024-06-12_Open_SMO9",2024-06-12,"Open_SMO9",27.1416666666667,17.7222222222222,25.95,88.25,27.6666666666667,18,26.5,90,23.3685185185185,16.3753086419753,22.6043209876543,51.5588888888889,14.6555555555556,13.4888888888889,14.7472222222222,37.845,"open","urban","2024-06-12",6,12,2024,0
"2024-06-12_Open1_SLO1",2024-06-12,"Open1_SLO1",27.8638888888889,19.8388888888889,27.5,100,28.5555555555556,21,29.3888888888889,100,23.8,18.1018518518519,23.6814814814815,60.2455555555556,13.8222222222222,13.8166666666667,14.3777777777778,43.79,"open","urban","2024-06-12",6,12,2024,0
"2024-06-12_SweetHope_SH4",2024-06-12,"SweetHope_SH4",26.5,17.5,25.3888888888889,83.975,29.6111111111111,18.6111111111111,28.7777777777778,87.7,22.8277777777778,15.9648148148148,22.0154320987654,51.7011111111111,14.3666666666667,12.8166666666667,14.2861111111111,37.715,"open","urban","2024-06-12",6,12,2024,0
"2024-06-13_Classroom_SMC7",2024-06-13,"Classroom_SMC7",29.0555555555556,23.2222222222222,31.7222222222222,95.41,29.3333333333333,23.2777777777778,32,96.3,25.3765432098765,21.4012345679012,26.991975308642,72.0311111111111,17.6805555555556,17.2972222222222,18.2361111111111,59.05,"forest","urban","2024-06-13",6,13,2024,0
"2024-06-13_Forest3_SLR3",2024-06-13,"Forest3_SLR3",29.7527777777778,23.8888888888889,33.4,96.955,30.1666666666667,24.3888888888889,34,97.4,25.2283950617284,21.9,27.1296296296296,76.2877777777778,18.075,17.6861111111111,18.6,61.345,"forest","urban","2024-06-13",6,13,2024,0
"2024-06-13_NEON007_N7",2024-06-13,"NEON007_N7",29.5555555555556,23.5111111111111,32.8888888888889,98.26,30.2777777777778,23.7777777777778,33.7222222222222,100,26.1438271604938,21.6061728395062,27.7586419753086,68.6288888888889,18.0555555555556,17.8472222222222,18.6611111111111,58.045,"open","exurban","2024-06-13",6,13,2024,0
"2024-06-13_NEON019_N19",2024-06-13,"NEON019_N19",26.975,24.2527777777778,30.3888888888889,99.155,27.5,24.6111111111111,31.1111111111111,99.6,23.7462962962963,21.9537037037037,25.7123456790123,86.4177777777778,17.05,16.9388888888889,17.7222222222222,77.2,"forest","exurban","2024-06-13",6,13,2024,0
"2024-06-13_Open_SMO9",2024-06-13,"Open_SMO9",31.4055555555556,23.5611111111111,34.5527777777778,97.92,32.3888888888889,23.7777777777778,36.1111111111111,98.9,26.6444444444444,21.4462962962963,28.3407407407407,65.6533333333333,17.5083333333333,17.2972222222222,18.175,48.67,"open","urban","2024-06-13",6,13,2024,0
"2024-06-13_Open1_SLO1",2024-06-13,"Open1_SLO1",30.8444444444444,24.1111111111111,34.5722222222222,100,31.6666666666667,25.1111111111111,36.5,100,26.2228395061728,22.2030864197531,28.320987654321,72.2344444444444,17.6027777777778,17.6027777777778,18.35,56.48,"open","urban","2024-06-13",6,13,2024,0
"2024-06-13_SweetHope_SH4",2024-06-13,"SweetHope_SH4",29.1527777777778,22.5,31.0611111111111,85.86,29.7222222222222,22.7222222222222,32,89.4,25.7203703703704,20.8574074074074,26.8796296296296,66.2022222222222,19.0638888888889,17.4888888888889,19.2361111111111,54.17,"open","urban","2024-06-13",6,13,2024,0
"2024-06-14_Classroom_SMC7",2024-06-14,"Classroom_SMC7",29.5861111111111,22.3888888888889,30.7777777777778,98.955,29.9444444444444,22.8888888888889,31.6111111111111,99.6,26.3685185185185,21.1641975308642,27.4691358024691,65.5366666666667,19.9083333333333,19.7972222222222,20.7972222222222,46.48,"forest","urban","2024-06-14",6,14,2024,0
"2024-06-14_Forest3_SLR3",2024-06-14,"Forest3_SLR3",31.4305555555556,24.5,35.6722222222222,96.555,32.7222222222222,25.2222222222222,38.6111111111111,97.2,26.0487654320988,22.6203703703704,28.2154320987654,76.5844444444444,21.8833333333333,20.2777777777778,22.7972222222222,52.045,"forest","urban","2024-06-14",6,14,2024,0
"2024-06-14_NEON007_N7",2024-06-14,"NEON007_N7",30.9194444444444,23.4611111111111,33.8361111111111,84.795,31.7222222222222,23.7777777777778,34.3888888888889,88.2,27.8438271604938,22.3685185185185,29.8512345679012,63.7322222222222,23.7083333333333,20.6111111111111,24.4472222222222,47.515,"open","exurban","2024-06-14",6,14,2024,0
"2024-06-14_NEON019_N19",2024-06-14,"NEON019_N19",28.6666666666667,24.8888888888889,33.1722222222222,97.055,29.2222222222222,25.6111111111111,34.8888888888889,97.8,25.1672839506173,23.2240740740741,27.7771604938272,85.7344444444444,20.7222222222222,20.3888888888889,21.7222222222222,72.845,"forest","exurban","2024-06-14",6,14,2024,0
"2024-06-14_Open_SMO9",2024-06-14,"Open_SMO9",33.0861111111111,22.6111111111111,34.5,100,33.9444444444444,22.7777777777778,35,100,27.9283950617284,21.2395061728395,29.0820987654321,58.8577777777778,19.6611111111111,19.6611111111111,20.6611111111111,35.47,"open","urban","2024-06-14",6,14,2024,0
"2024-06-14_Open1_SLO1",2024-06-14,"Open1_SLO1",32.4194444444444,24.7777777777778,36.8138888888889,91.91,33.1111111111111,25.3888888888889,39.2222222222222,95.3,27.7117283950617,23.0265432098765,30.3524691358025,69.5466666666667,22.125,20.4277777777778,23.0638888888889,44.935,"open","urban","2024-06-14",6,14,2024,0
"2024-06-14_SweetHope_SH4",2024-06-14,"SweetHope_SH4",32.2277777777778,21.95,33.1027777777778,89.94,33.5555555555556,22.7222222222222,34.5,91,27.4524691358025,20.7820987654321,28.2358024691358,57.83,20.9638888888889,19.4388888888889,21.7472222222222,33.905,"open","urban","2024-06-14",6,14,2024,0
"2024-06-15_Classroom_SMC7",2024-06-15,"Classroom_SMC7",26.6777777777778,18.2222222222222,25.5666666666667,95.86,27,18.3888888888889,25.7777777777778,98,23.8533083645443,17.2983770287141,23.2952559300874,54.8123595505618,18.5444444444444,15.9333333333333,19.1777777777778,38.14,"forest","urban","2024-06-15",6,15,2024,0
"2024-06-15_Forest3_SLR3",2024-06-15,"Forest3_SLR3",28.0416666666667,20,27.7027777777778,100,28.6666666666667,20.6111111111111,29.1111111111111,100,23.9691358024691,18.9123456790123,24.0759259259259,64.84,18.6611111111111,18.1111111111111,19.55,44.67,"forest","urban","2024-06-15",6,15,2024,0
"2024-06-15_NEON007_N7",2024-06-15,"NEON007_N7",29.0055555555556,20.0611111111111,28.3888888888889,96.13,29.3888888888889,20.5,29.1111111111111,100,25.7493827160494,18.6141975308642,25.3938271604938,53.55,19.5027777777778,17.6611111111111,20.225,35.49,"open","exurban","2024-06-15",6,15,2024,0
"2024-06-15_NEON019_N19",2024-06-15,"NEON019_N19",24.9194444444444,22,25.6722222222222,100,25.3333333333333,22.5,26.7222222222222,100,22.2759259259259,20.3679012345679,23.1462962962963,85.2766666666667,18,18,18.7222222222222,68.38,"forest","exurban","2024-06-15",6,15,2024,0
"2024-06-15_Open_SMO9",2024-06-15,"Open_SMO9",29.4444444444444,18.7222222222222,28.4,99.22,29.7777777777778,19.7222222222222,29.6111111111111,100,25.0407407407407,17.5808641975309,24.4086419753086,51.1511111111111,18.075,15.3888888888889,18.7472222222222,33.39,"open","urban","2024-06-15",6,15,2024,0
"2024-06-15_Open1_SLO1",2024-06-15,"Open1_SLO1",30.6666666666667,21.2527777777778,31.2222222222222,100,31.5,22,32.6111111111111,100,25.4648148148148,19.1543209876543,25.5672839506173,58.0888888888889,18.3722222222222,17.2472222222222,19.175,39.015,"open","urban","2024-06-15",6,15,2024,0
"2024-06-15_SweetHope_SH4",2024-06-15,"SweetHope_SH4",28.1972222222222,18.0111111111111,27.1111111111111,88.515,28.5,18.7222222222222,27.8888888888889,92.2,24.6296296296296,17.0932098765432,23.8222222222222,49.7122222222222,18.7416666666667,15.55,18.9888888888889,34,"open","urban","2024-06-15",6,15,2024,0
"2024-06-16_Classroom_SMC7",2024-06-16,"Classroom_SMC7",27.2777777777778,18.95,26.7527777777778,75.305,27.5555555555556,19.1111111111111,27.2222222222222,77.9,24.187037037037,17.4617283950617,23.6753086419753,52.8488888888889,16.8777777777778,14.2777777777778,16.3777777777778,42.245,"forest","urban","2024-06-16",6,16,2024,0
"2024-06-16_Forest3_SLR3",2024-06-16,"Forest3_SLR3",30.2388888888889,20.5,30.6527777777778,100,31.0555555555556,22.1111111111111,32.2777777777778,100,24.8895061728395,19.2888888888889,25.1271604938272,62.1888888888889,16.6555555555556,16.6861111111111,17.3777777777778,37.48,"forest","urban","2024-06-16",6,16,2024,0
"2024-06-16_NEON007_N7",2024-06-16,"NEON007_N7",30.1416666666667,19.8388888888889,29.2222222222222,87,30.6666666666667,20.3888888888889,29.5,96.8,26.2259259259259,18.7765432098765,25.9277777777778,51.7222222222222,17.5944444444444,16.2472222222222,17.6,31.345,"open","exurban","2024-06-16",6,16,2024,0
"2024-06-16_NEON019_N19",2024-06-16,"NEON019_N19",26.2277777777778,21.6111111111111,27.0111111111111,98.3,26.5555555555556,21.7777777777778,28,99.2,22.7055555555556,19.729012345679,23.4222222222222,78.0544444444444,15.3277777777778,15.1666666666667,15.8277777777778,55.265,"forest","exurban","2024-06-16",6,16,2024,0
"2024-06-16_Open_SMO9",2024-06-16,"Open_SMO9",29.5666666666667,19.3888888888889,29.0611111111111,80.455,30.3888888888889,20.2777777777778,30.6111111111111,82.4,25.4759259259259,17.7802469135802,24.9179012345679,48.9333333333333,16.4583333333333,14.4277777777778,16.2861111111111,36.79,"open","urban","2024-06-16",6,16,2024,0
"2024-06-16_Open1_SLO1",2024-06-16,"Open1_SLO1",31.1222222222222,21.2638888888889,31.45,100,31.7222222222222,22.2222222222222,32.3888888888889,100,26.1654320987654,19.3648148148148,26.2956790123457,55.9688888888889,16.0472222222222,16.0416666666667,16.7638888888889,35.5,"open","urban","2024-06-16",6,16,2024,0
"2024-06-16_SweetHope_SH4",2024-06-16,"SweetHope_SH4",27.8888888888889,18.2222222222222,26.7527777777778,68.165,28.5,18.2777777777778,27.3888888888889,70.3,24.6382716049383,16.7123456790123,23.7,46.3044444444444,17.4083333333333,13.8888888888889,16.6,34.9,"open","urban","2024-06-16",6,16,2024,0
"2024-06-17_Classroom_SMC7",2024-06-17,"Classroom_SMC7",30.3388888888889,24,34,77.61,30.6666666666667,24.2777777777778,34.1111111111111,79.8,26.5456790123457,21.7055555555556,28.5006172839506,66.4122222222222,19.9944444444444,17.3277777777778,20.05,56.845,"forest","urban","2024-06-17",6,17,2024,0
"2024-06-17_Forest3_SLR3",2024-06-17,"Forest3_SLR3",29.9555555555556,24,33.7638888888889,77.565,30.7777777777778,24.2777777777778,34.8888888888889,79.1,26.3228395061728,22.1253086419753,28.362962962963,70.16,21.1611111111111,18.2777777777778,21.55,59.09,"forest","urban","2024-06-17",6,17,2024,0
"2024-06-17_NEON007_N7",2024-06-17,"NEON007_N7",30.1111111111111,23.2527777777778,33.2527777777778,76.755,30.8888888888889,23.7222222222222,34,82.7,27.412962962963,21.6697530864198,29.0345679012346,61.3255555555556,21.7083333333333,18.6111111111111,22.1027777777778,52.28,"open","exurban","2024-06-17",6,17,2024,0
"2024-06-17_NEON019_N19",2024-06-17,"NEON019_N19",27.45,24.3388888888889,31,92.865,27.8333333333333,24.6111111111111,31.2777777777778,93.7,24.6425925925926,22.4592592592593,26.7962962962963,83.5355555555556,19.4138888888889,18.55,20,75.79,"forest","exurban","2024-06-17",6,17,2024,0
"2024-06-17_Open_SMO9",2024-06-17,"Open_SMO9",32.2055555555556,24.2777777777778,35.7222222222222,74.185,32.7222222222222,24.7222222222222,37.2222222222222,75.5,27.7896825396825,21.7466931216931,29.7982804232804,60.1428571428571,20.2861111111111,17.1277777777778,20.2472222222222,48.445,"open","urban","2024-06-17",6,17,2024,0
"2024-06-17_Open1_SLO1",2024-06-17,"Open1_SLO1",31.4194444444444,24.2027777777778,35.6722222222222,77.175,32.3333333333333,25.1111111111111,37.3888888888889,78.9,27.2549382716049,22.2975308641975,29.4203703703704,66.0088888888889,21.3166666666667,18.3472222222222,21.625,54.715,"open","urban","2024-06-17",6,17,2024,0
"2024-06-17_SweetHope_SH4",2024-06-17,"SweetHope_SH4",30.3888888888889,23.2777777777778,33.0611111111111,71.255,31.5555555555556,23.8888888888889,34.3888888888889,72.1,26.6728395061728,21.0098765432099,28.0339506172839,61.3777777777778,20.6361111111111,16.9888888888889,20.55,49.39,"open","urban","2024-06-17",6,17,2024,0
"2024-06-18_Classroom_SMC7",2024-06-18,"Classroom_SMC7",30.5305555555556,24.2777777777778,34.3888888888889,84.605,30.6666666666667,25,35.7777777777778,87,27.3623456790123,22.3006172839506,29.6253086419753,65.8433333333333,21.4833333333333,19.6,22.175,55.145,"forest","urban","2024-06-18",6,18,2024,0
"2024-06-18_Forest3_SLR3",2024-06-18,"Forest3_SLR3",31.3333333333333,24.2222222222222,34.7777777777778,81.3,31.6666666666667,24.3888888888889,36,83.1,27.1448087431694,22.3032786885246,29.2459016393443,67.1672131147541,22.8333333333333,20.3888888888889,23.7222222222222,52.6,"forest","urban","2024-06-18",6,18,2024,0
"2024-06-18_NEON007_N7",2024-06-18,"NEON007_N7",31.2277777777778,23.1722222222222,33.6222222222222,79.23,31.6111111111111,23.6111111111111,34.2777777777778,80.4,28.1203703703704,21.8191358024691,29.7388888888889,58.8611111111111,22.8583333333333,20.2472222222222,23.6611111111111,42.825,"open","exurban","2024-06-18",6,18,2024,0
"2024-06-18_NEON019_N19",2024-06-18,"NEON019_N19",27.6666666666667,24.3888888888889,31.2222222222222,95.4,28,24.7222222222222,31.7222222222222,96.3,25.1222222222222,22.8006172839506,27.362962962963,82.7711111111111,21.025,20.4388888888889,22,72.325,"forest","exurban","2024-06-18",6,18,2024,0
"2024-06-18_Open_SMO9",2024-06-18,"Open_SMO9",32.7777777777778,24.7527777777778,37.4972222222222,82.05,33.5,25.2777777777778,39.7222222222222,84.7,28.7246913580247,22.3956790123457,31.1666666666667,59.4666666666667,21.8777777777778,19.6611111111111,22.5638888888889,49.945,"open","urban","2024-06-18",6,18,2024,0
"2024-06-18_Open1_SLO1",2024-06-18,"Open1_SLO1",32.0861111111111,24.2222222222222,35.875,80.4,33.0555555555556,24.8888888888889,38,82.4,28.291975308642,22.4598765432099,30.5055555555556,61.6844444444444,23.1,20.55,24.0388888888889,48.535,"open","urban","2024-06-18",6,18,2024,0
"2024-06-18_SweetHope_SH4",2024-06-18,"SweetHope_SH4",31.4611111111111,23.825,35.0222222222222,77.655,32.3888888888889,24.7222222222222,37.5,78.9,27.9037037037037,21.708024691358,29.6493827160494,59.4522222222222,21.9944444444444,19.2472222222222,22.55,49.035,"open","urban","2024-06-18",6,18,2024,0
"2024-06-19_Classroom_SMC7",2024-06-19,"Classroom_SMC7",29.7527777777778,22.6722222222222,31.6722222222222,93.72,29.9444444444444,23.1111111111111,32.5,94.4,26.5481481481481,20.6111111111111,27.329012345679,61.0711111111111,20.4027777777778,18.2777777777778,21.175,37.335,"forest","urban","2024-06-19",6,19,2024,0
"2024-06-19_Forest3_SLR3",2024-06-19,"Forest3_SLR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19_NEON007_N7",2024-06-19,"NEON007_N7",30.5861111111111,22.2527777777778,31.7527777777778,91.395,31.7222222222222,23,32.2222222222222,98.1,27.6950617283951,20.8166666666667,28.4246913580247,55.9133333333333,21.6555555555556,18.7222222222222,22.55,34.345,"open","exurban","2024-06-19",6,19,2024,0
